,,,0
HOUSTS,t6,PC2,0.3493697437766449
HOUSTS,t6,LAPC,0.1121456708059374
HOUSTS,t12,PC,0.1566646750567335
HOUSTS,t12,TPC,0.10992677297250607
HOUSTS,t12,TSPC,0.12539193593033274
HOUSTS,t12,TPC2,0.12328221710165953
HOUSTS,t12,PC2,0.26426595834555733
HOUSTS,t12,LAPC,0.11470441708344287
HOUSTS,t24,PC,0.14204015321273433
HOUSTS,t24,TPC,0.15432064046276658
HOUSTS,t24,TSPC,0.14681358533903804
HOUSTS,t24,TPC2,1.1424311629450268
HOUSTS,t24,PC2,0.45653343853279976
HOUSTS,t24,LAPC,0.11697048937196615
HOUSTW,t1,PC,0.16421890672340275
HOUSTW,t1,TPC,0.16176474822169887
HOUSTW,t1,TSPC,0.20211121494837708
HOUSTW,t1,TPC2,0.505924459813374
HOUSTW,t1,PC2,0.3149976484102556
HOUSTW,t1,LAPC,0.1462730798073616
HOUSTW,t6,PC,0.15400704807294438
HOUSTW,t6,TPC,0.14878093424078925
HOUSTW,t6,TSPC,0.16594681932801814
HOUSTW,t6,TPC2,0.17653362547218082
HOUSTW,t6,PC2,0.44524561426680925
HOUSTW,t6,LAPC,0.14930681230527704
HOUSTW,t12,PC,0.17178356259652203
HOUSTW,t12,TPC,0.15473503328784935
HOUSTW,t12,TSPC,0.16890710670925657
HOUSTW,t12,TPC2,0.15702470100118093
HOUSTW,t12,PC2,0.29826583869040146
HOUSTW,t12,LAPC,0.1489477757079592
HOUSTW,t24,PC,0.18185032864480652
HOUSTW,t24,TPC,0.17119101325994499
HOUSTW,t24,TSPC,0.21738739292715775
HOUSTW,t24,TPC2,0.7235963852450236
HOUSTW,t24,PC2,0.5213669610719129
HOUSTW,t24,LAPC,0.16066829815384662
PERMIT,t1,PC,0.07874100993531523
PERMIT,t1,TPC,0.07206654540826576
PERMIT,t1,TSPC,0.10070111831450362
PERMIT,t1,TPC2,0.08298695483990329
PERMIT,t1,PC2,0.16920789191340088
PERMIT,t1,LAPC,0.06574541229305302
PERMIT,t6,PC,0.07036542160318218
PERMIT,t6,TPC,0.06683951115629917
PERMIT,t6,TSPC,0.07057360972450508
PERMIT,t6,TPC2,0.06988825700051036
PERMIT,t6,PC2,0.25323946172689016
PERMIT,t6,LAPC,0.06194705092125402
PERMIT,t12,PC,0.06950129961905074
PERMIT,t12,TPC,0.06479485550952761
PERMIT,t12,TSPC,0.07260059549042258
PERMIT,t12,TPC2,0.09219589591108387
PERMIT,t12,PC2,0.21282105401885248
PERMIT,t12,LAPC,0.06106977146752453
PERMIT,t24,PC,0.06930340492054736
PERMIT,t24,TPC,0.06494814549557514
PERMIT,t24,TSPC,0.0722349463591455
PERMIT,t24,TPC2,0.07915335566754311
PERMIT,t24,PC2,0.1291997896764094
PERMIT,t24,LAPC,0.06258806168460951
PERMITNE,t1,PC,0.210483428264697
PERMITNE,t1,TPC,0.22435282469854062
PERMITNE,t1,TSPC,0.2097671427780632
PERMITNE,t1,TPC2,0.29007477535518233
PERMITNE,t1,PC2,0.47191724008277836
PERMITNE,t1,LAPC,0.20595950816450687
PERMITNE,t6,PC,0.21092237643930914
PERMITNE,t6,TPC,0.20394097854730533
PERMITNE,t6,TSPC,0.21515635663335228
PERMITNE,t6,TPC2,0.347350899730853
PERMITNE,t6,PC2,0.3384378380072095
PERMITNE,t6,LAPC,0.1993233250976411
PERMITNE,t12,PC,0.25687508112665103
PERMITNE,t12,TPC,0.22483243108075007
PERMITNE,t12,TSPC,0.23789771738347282
PERMITNE,t12,TPC2,0.2591450129917358
PERMITNE,t12,PC2,0.9549433073688091
PERMITNE,t12,LAPC,0.20627355500313516
PERMITNE,t24,PC,0.3363319667056374
PERMITNE,t24,TPC,0.2083041754674865
PERMITNE,t24,TSPC,0.22633090660405528
PERMITNE,t24,TPC2,0.3329611525897263
PERMITNE,t24,PC2,0.47786366930689006
PERMITNE,t24,LAPC,0.2479806994003682
PERMITMW,t1,PC,0.14993268839745993
PERMITMW,t1,TPC,0.10966128424518062
PERMITMW,t1,TSPC,0.12790393888291662
PERMITMW,t1,TPC2,0.10829086177925959
PERMITMW,t1,PC2,0.25563720071253326
PERMITMW,t1,LAPC,0.11725307048395699
PERMITMW,t6,PC,0.1060405420888362
PERMITMW,t6,TPC,0.10643087016758293
PERMITMW,t6,TSPC,0.11038658606331475
PERMITMW,t6,TPC2,0.5541235934744602
PERMITMW,t6,PC2,0.19405743218822386
PERMITMW,t6,LAPC,0.09712744523389487
PERMITMW,t12,PC,0.10330382080234521
PERMITMW,t12,TPC,0.13080501483882206
PERMITMW,t12,TSPC,0.10536405958069626
PERMITMW,t12,TPC2,0.12569235534927475
PERMITMW,t12,PC2,0.28551658311646805
PERMITMW,t12,LAPC,0.09853162072250114
PERMITMW,t24,PC,0.1352131632323775
PERMITMW,t24,TPC,0.1058213182979081
PERMITMW,t24,TSPC,0.13721131919802237
PERMITMW,t24,TPC2,0.4271826441724467
PERMITMW,t24,PC2,0.33439069559962775
PERMITMW,t24,LAPC,0.10015827047552872
PERMITS,t1,PC,0.13979083162755052
PERMITS,t1,TPC,0.08763875526834591
PERMITS,t1,TSPC,0.11334099823881964
PERMITS,t1,TPC2,0.14260745966773672
PERMITS,t1,PC2,0.21791943898592644
PERMITS,t1,LAPC,0.095022977711392
PERMITS,t6,PC,0.07274769155519165
PERMITS,t6,TPC,0.07425622067656222
PERMITS,t6,TSPC,0.07946329001718672
PERMITS,t6,TPC2,0.08084040536391027
PERMITS,t6,PC2,0.2935095832797298
PERMITS,t6,LAPC,0.07193289467323385
PERMITS,t12,PC,0.08413269919652137
PERMITS,t12,TPC,0.0726679281713794
PERMITS,t12,TSPC,0.09249878280610783
PERMITS,t12,TPC2,0.08802470565204423
PERMITS,t12,PC2,0.20888356100513278
PERMITS,t12,LAPC,0.07017489316405887
PERMITS,t24,PC,0.07450090473474238
PERMITS,t24,TPC,0.07672631178206679
PERMITS,t24,TSPC,0.08035035147070817
PERMITS,t24,TPC2,0.10492335862512107
PERMITS,t24,PC2,0.1197196637559888
PERMITS,t24,LAPC,0.06918372506334419
PERMITW,t1,PC,0.12239602037035108
PERMITW,t1,TPC,0.11846654541530113
PERMITW,t1,TSPC,0.11588364985634245
PERMITW,t1,TPC2,0.15618678767651997
PERMITW,t1,PC2,0.1464897237732417
PERMITW,t1,LAPC,0.11351050578500763
PERMITW,t6,PC,0.11380809290150576
PERMITW,t6,TPC,0.11466054131782838
PERMITW,t6,TSPC,0.1314332699690092
PERMITW,t6,TPC2,0.17591060301815398
PERMITW,t6,PC2,0.3110605677027604
PERMITW,t6,LAPC,0.10675001396861426
PERMITW,t12,PC,0.10790844691542283
PERMITW,t12,TPC,0.11571602919746919
PERMITW,t12,TSPC,0.13939085868034445
PERMITW,t12,TPC2,0.21433619480810426
PERMITW,t12,PC2,0.19374013580439647
PERMITW,t12,LAPC,0.10390441641876597
PERMITW,t24,PC,0.12201311654132353
PERMITW,t24,TPC,0.11277592144951797
PERMITW,t24,TSPC,0.12179421836189092
PERMITW,t24,TPC2,0.12448294819279732
PERMITW,t24,PC2,0.3145296545662025
PERMITW,t24,LAPC,0.10993269851192095
ACOGNO,t1,PC,2.8919854781526784
ACOGNO,t1,TPC,3.955159516164464
ACOGNO,t1,TSPC,3.513275849581424
ACOGNO,t1,TPC2,3.955332760713324
ACOGNO,t1,PC2,5.085318075164349
ACOGNO,t1,LAPC,2.9511551222809453
ACOGNO,t6,PC,4.196888412175966
ACOGNO,t6,TPC,3.191882484887456
ACOGNO,t6,TSPC,4.16878479510881
ACOGNO,t6,TPC2,7.990841005404069
ACOGNO,t6,PC2,10.29521470449779
ACOGNO,t6,LAPC,3.3332837164932285
ACOGNO,t12,PC,3.2196146102630867
ACOGNO,t12,TPC,2.9684729509724352
ACOGNO,t12,TSPC,3.0887104199159405
ACOGNO,t12,TPC2,3.1661048282214517
ACOGNO,t12,PC2,4.3541416056088496
ACOGNO,t12,LAPC,2.8916303405425583
ACOGNO,t24,PC,3.163398791307935
ACOGNO,t24,TPC,2.932514299238035
ACOGNO,t24,TSPC,3.64875399431092
ACOGNO,t24,TPC2,4.814598482157129
ACOGNO,t24,PC2,6.218846153819403
ACOGNO,t24,LAPC,2.8779489698636116
AMDMNOx,t1,PC,6.87492744249129
AMDMNOx,t1,TPC,5.9779343515500605
AMDMNOx,t1,TSPC,6.582346129631762
AMDMNOx,t1,TPC2,9.015134740698844
AMDMNOx,t1,PC2,6.717989558822729
AMDMNOx,t1,LAPC,5.865980778783152
AMDMNOx,t6,PC,5.735337644147709
AMDMNOx,t6,TPC,5.864433417318047
AMDMNOx,t6,TSPC,6.905258014089606
AMDMNOx,t6,TPC2,9.152422120886534
AMDMNOx,t6,PC2,12.367937493856676
AMDMNOx,t6,LAPC,5.199146438632013
AMDMNOx,t12,PC,5.3675804066680985
AMDMNOx,t12,TPC,5.545797613160915
AMDMNOx,t12,TSPC,5.845239824655357
AMDMNOx,t12,TPC2,5.631069899412729
AMDMNOx,t12,PC2,7.7721820302703994
AMDMNOx,t12,LAPC,5.168459898283351
AMDMNOx,t24,PC,5.376144011445975
AMDMNOx,t24,TPC,5.38494243599278
AMDMNOx,t24,TSPC,5.338215710574621
AMDMNOx,t24,TPC2,6.246755802679998
AMDMNOx,t24,PC2,10.661145503452826
AMDMNOx,t24,LAPC,5.136041687628259
ANDENOx,t1,PC,10.089931479989971
ANDENOx,t1,TPC,10.734190292234246
ANDENOx,t1,TSPC,12.18002777969352
ANDENOx,t1,TPC2,16.06581155077253
ANDENOx,t1,PC2,11.3455479364256
ANDENOx,t1,LAPC,9.415457703442296
ANDENOx,t6,PC,11.176065580619719
ANDENOx,t6,TPC,10.141968201237045
ANDENOx,t6,TSPC,11.789791963175983
ANDENOx,t6,TPC2,14.106618719078819
ANDENOx,t6,PC2,41.437653177715575
ANDENOx,t6,LAPC,9.373472958593187
ANDENOx,t12,PC,10.398276330387546
ANDENOx,t12,TPC,9.905776633222912
ANDENOx,t12,TSPC,10.255984573075432
ANDENOx,t12,TPC2,13.118374049091779
ANDENOx,t12,PC2,13.05153239887442
ANDENOx,t12,LAPC,9.521773580368253
ANDENOx,t24,PC,11.36162779823405
ANDENOx,t24,TPC,10.2438371372208
ANDENOx,t24,TSPC,11.53738278301374
ANDENOx,t24,TPC2,12.905897713571383
ANDENOx,t24,PC2,21.222256646575406
ANDENOx,t24,LAPC,9.753847320223409
AMDMUOx,t1,PC,0.8955789946037401
AMDMUOx,t1,TPC,0.9680974839195716
AMDMUOx,t1,TSPC,1.1198221293545187
AMDMUOx,t1,TPC2,2.2593321696281556
AMDMUOx,t1,PC2,1.1488987270078475
AMDMUOx,t1,LAPC,0.7969470575550021
AMDMUOx,t6,PC,1.0914242422802063
AMDMUOx,t6,TPC,0.9791476667552056
AMDMUOx,t6,TSPC,1.2375859299646685
AMDMUOx,t6,TPC2,4.123676527698502
AMDMUOx,t6,PC2,3.1659150316022058
AMDMUOx,t6,LAPC,0.8737087112126259
AMDMUOx,t12,PC,0.9908757565788573
AMDMUOx,t12,TPC,0.9475322691201471
AMDMUOx,t12,TSPC,0.9907134870332959
AMDMUOx,t12,TPC2,1.1434669029625795
AMDMUOx,t12,PC2,1.8070561530752152
AMDMUOx,t12,LAPC,0.806433752890845
AMDMUOx,t24,PC,1.0245484466676913
AMDMUOx,t24,TPC,0.9742501848774042
AMDMUOx,t24,TSPC,0.874319118811411
AMDMUOx,t24,TPC2,1.4073361495808903
AMDMUOx,t24,PC2,1.6584263329403803
AMDMUOx,t24,LAPC,0.8481945514339736
BUSINVx,t1,PC,0.5593547658787139
BUSINVx,t1,TPC,0.49369929651405486
BUSINVx,t1,TSPC,0.4890925893707
BUSINVx,t1,TPC2,0.9513221712151506
BUSINVx,t1,PC2,0.7149885679853812
BUSINVx,t1,LAPC,0.4665315766137573
BUSINVx,t6,PC,0.5628550823377727
BUSINVx,t6,TPC,0.4585511517474453
BUSINVx,t6,TSPC,0.561851060775204
BUSINVx,t6,TPC2,0.5480745290655362
BUSINVx,t6,PC2,0.7198159570262628
BUSINVx,t6,LAPC,0.4571768594250163
BUSINVx,t12,PC,0.5286054436625688
BUSINVx,t12,TPC,0.43252070213553245
BUSINVx,t12,TSPC,0.5862163596214686
BUSINVx,t12,TPC2,0.6931579728261182
BUSINVx,t12,PC2,0.6866299894098412
BUSINVx,t12,LAPC,0.40642150439649644
BUSINVx,t24,PC,0.5199182001529433
BUSINVx,t24,TPC,0.47275532968722345
BUSINVx,t24,TSPC,0.581197889361286
BUSINVx,t24,TPC2,1.0057271775147183
BUSINVx,t24,PC2,0.6930394924428982
BUSINVx,t24,LAPC,0.44913198997789255
ISRATIOx,t1,PC,0.029205695074806328
ISRATIOx,t1,TPC,0.031654290740322076
ISRATIOx,t1,TSPC,0.03749405848262273
ISRATIOx,t1,TPC2,0.03269275853450328
ISRATIOx,t1,PC2,0.045634129312773324
ISRATIOx,t1,LAPC,0.030561020084642815
ISRATIOx,t6,PC,0.029205800772162276
ISRATIOx,t6,TPC,0.0349768023611601
ISRATIOx,t6,TSPC,0.04159315785536067
ISRATIOx,t6,TPC2,0.09055054021561802
ISRATIOx,t6,PC2,0.07046035028025743
ISRATIOx,t6,LAPC,0.027820726892260415
ISRATIOx,t12,PC,0.02875961973893041
ISRATIOx,t12,TPC,0.029082762931747774
ISRATIOx,t12,TSPC,0.03360675181035845
ISRATIOx,t12,TPC2,0.033569224073939044
ISRATIOx,t12,PC2,0.06351031979225628
ISRATIOx,t12,LAPC,0.029005726788344545
ISRATIOx,t24,PC,0.03133731282020863
ISRATIOx,t24,TPC,0.0326254527122686
ISRATIOx,t24,TSPC,0.03272577963689329
ISRATIOx,t24,TPC2,0.037819194428062926
ISRATIOx,t24,PC2,0.03640001992094092
ISRATIOx,t24,LAPC,0.03125479583119067
M1SL,t1,PC,9.129328195233363
M1SL,t1,TPC,9.446415765456392
M1SL,t1,TSPC,8.812911930888323
M1SL,t1,TPC2,9.027254592726244
M1SL,t1,PC2,7.571234310836528
M1SL,t1,LAPC,8.921683414528285
M1SL,t6,PC,9.074469184617893
M1SL,t6,TPC,8.84627941634052
M1SL,t6,TSPC,9.638015424131146
M1SL,t6,TPC2,9.918345492644324
M1SL,t6,PC2,10.311028775469426
M1SL,t6,LAPC,8.898466992207785
M1SL,t12,PC,9.590538245872917
M1SL,t12,TPC,8.978039770289715
M1SL,t12,TSPC,9.200983533279272
M1SL,t12,TPC2,20.22820230749294
M1SL,t12,PC2,11.704632179573768
M1SL,t12,LAPC,9.092021483090729
M1SL,t24,PC,9.636834906770595
M1SL,t24,TPC,8.901303112179217
M1SL,t24,TSPC,8.892443802995166
M1SL,t24,TPC2,9.43160009034929
M1SL,t24,PC2,11.204682989658457
M1SL,t24,LAPC,9.243080751926017
M2SL,t1,PC,0.6128071526895318
M2SL,t1,TPC,0.6948631271321308
M2SL,t1,TSPC,0.8002958858563405
M2SL,t1,TPC2,0.6503652528416839
M2SL,t1,PC2,0.6252488916460451
M2SL,t1,LAPC,0.6138780058977483
M2SL,t6,PC,0.6430230854743635
M2SL,t6,TPC,0.6472728653864303
M2SL,t6,TSPC,0.6468527549587428
M2SL,t6,TPC2,1.2178086641376291
M2SL,t6,PC2,1.775358132228063
M2SL,t6,LAPC,0.615195345774488
M2SL,t12,PC,0.6661159327560586
M2SL,t12,TPC,0.692889726124272
M2SL,t12,TSPC,0.8695619926714092
M2SL,t12,TPC2,0.9031103428086762
M2SL,t12,PC2,0.9537676754475634
M2SL,t12,LAPC,0.6062491486685786
M2SL,t24,PC,0.9771232463645614
M2SL,t24,TPC,0.8688045842461245
M2SL,t24,TSPC,0.7885756723674938
M2SL,t24,TPC2,1.3815002181780913
M2SL,t24,PC2,1.5726120281215124
M2SL,t24,LAPC,0.6588695511742276
M2REAL,t1,PC,0.8654892102260033
M2REAL,t1,TPC,0.7056175302526619
M2REAL,t1,TSPC,0.9822188227462652
M2REAL,t1,TPC2,0.7130372472211001
M2REAL,t1,PC2,0.9520710317839572
M2REAL,t1,LAPC,0.67138834748278
M2REAL,t6,PC,1.1586122639157672
M2REAL,t6,TPC,0.7178149574388187
M2REAL,t6,TSPC,0.9331267829007482
M2REAL,t6,TPC2,3.2289710620983763
M2REAL,t6,PC2,3.008245815237711
M2REAL,t6,LAPC,0.7032784042642347
M2REAL,t12,PC,0.7495966809542421
M2REAL,t12,TPC,0.673979691169917
M2REAL,t12,TSPC,0.8675750981298924
M2REAL,t12,TPC2,0.8712800186957397
M2REAL,t12,PC2,1.0059514496076467
M2REAL,t12,LAPC,0.6625912076749281
M2REAL,t24,PC,0.7178608478472899
M2REAL,t24,TPC,0.7696459324443004
M2REAL,t24,TSPC,0.7092180848732119
M2REAL,t24,TPC2,2.4813018623121144
M2REAL,t24,PC2,1.4522420579832167
M2REAL,t24,LAPC,0.665444653930344
BOGMBASE,t1,PC,3.464031099588763
BOGMBASE,t1,TPC,3.521165388716021
BOGMBASE,t1,TSPC,5.587158644747624
BOGMBASE,t1,TPC2,9.450242365999296
BOGMBASE,t1,PC2,9.655994667393637
BOGMBASE,t1,LAPC,3.2689517063941436
BOGMBASE,t6,PC,3.6633491103394364
BOGMBASE,t6,TPC,3.5167323974866913
BOGMBASE,t6,TSPC,4.453877680464163
BOGMBASE,t6,TPC2,8.268017246487604
BOGMBASE,t6,PC2,8.023027395483243
BOGMBASE,t6,LAPC,3.4749357370750213
BOGMBASE,t12,PC,3.9755329179191814
BOGMBASE,t12,TPC,4.702009600984675
BOGMBASE,t12,TSPC,3.8963350382941675
BOGMBASE,t12,TPC2,5.221369414890172
BOGMBASE,t12,PC2,7.843233450318972
BOGMBASE,t12,LAPC,3.4381302060638004
BOGMBASE,t24,PC,3.412875876711277
BOGMBASE,t24,TPC,3.2921477708128317
BOGMBASE,t24,TSPC,4.379659881972617
BOGMBASE,t24,TPC2,3.868936262206975
BOGMBASE,t24,PC2,6.635755901086701
BOGMBASE,t24,LAPC,3.1559127261990745
TOTRESNS,t1,PC,14.226112938191756
TOTRESNS,t1,TPC,14.275193569683198
TOTRESNS,t1,TSPC,21.276592887671022
TOTRESNS,t1,TPC2,28.4646805528804
TOTRESNS,t1,PC2,53.68523154606471
TOTRESNS,t1,LAPC,12.640905093387412
TOTRESNS,t6,PC,12.702167827746985
TOTRESNS,t6,TPC,12.31087562388479
TOTRESNS,t6,TSPC,14.627667056106745
TOTRESNS,t6,TPC2,32.20463835711894
TOTRESNS,t6,PC2,17.37436704093664
TOTRESNS,t6,LAPC,11.903432380482869
TOTRESNS,t12,PC,11.986184928011358
TOTRESNS,t12,TPC,12.167226348357767
TOTRESNS,t12,TSPC,12.971922099518045
TOTRESNS,t12,TPC2,18.81334298436609
TOTRESNS,t12,PC2,14.281666625068457
TOTRESNS,t12,LAPC,11.7876075620401
TOTRESNS,t24,PC,14.250808854926438
TOTRESNS,t24,TPC,12.400272973232672
TOTRESNS,t24,TSPC,15.705021511484036
TOTRESNS,t24,TPC2,19.006550656984214
TOTRESNS,t24,PC2,17.24019079861954
TOTRESNS,t24,LAPC,12.630531039207225
NONBORRES,t1,PC,158.70198995408396
NONBORRES,t1,TPC,156.37191552696154
NONBORRES,t1,TSPC,170.4218665275835
NONBORRES,t1,TPC2,165.96162845879545
NONBORRES,t1,PC2,197.65110748393693
NONBORRES,t1,LAPC,148.37110231672375
NONBORRES,t6,PC,155.96777378561504
NONBORRES,t6,TPC,158.07601720628486
NONBORRES,t6,TSPC,179.23952284440378
NONBORRES,t6,TPC2,320.92825780083393
NONBORRES,t6,PC2,353.1944796032202
NONBORRES,t6,LAPC,148.04296074202745
NONBORRES,t12,PC,168.31409191591538
NONBORRES,t12,TPC,153.78184702228575
NONBORRES,t12,TSPC,179.50276340924987
NONBORRES,t12,TPC2,278.88635470233976
NONBORRES,t12,PC2,565.6721893416598
NONBORRES,t12,LAPC,158.52514301776483
NONBORRES,t24,PC,200.36456757459078
NONBORRES,t24,TPC,193.60625062243722
NONBORRES,t24,TSPC,264.9498946643224
NONBORRES,t24,TPC2,308.8767264155781
NONBORRES,t24,PC2,482.06459756208255
NONBORRES,t24,LAPC,168.61286757518496
BUSLOANS,t1,PC,1.2672298946838392
BUSLOANS,t1,TPC,1.4853469558510544
BUSLOANS,t1,TSPC,1.3049944074029944
BUSLOANS,t1,TPC2,10.29349086768192
BUSLOANS,t1,PC2,1.6442559028222246
BUSLOANS,t1,LAPC,1.2986389641812033
BUSLOANS,t6,PC,1.3595999886123626
BUSLOANS,t6,TPC,1.3094023640096955
BUSLOANS,t6,TSPC,1.3393208155479417
BUSLOANS,t6,TPC2,1.735312041481259
BUSLOANS,t6,PC2,1.5812586006898353
BUSLOANS,t6,LAPC,1.2986802686078383
BUSLOANS,t12,PC,1.345809473079045
BUSLOANS,t12,TPC,1.40818480846829
BUSLOANS,t12,TSPC,1.4067013742272474
BUSLOANS,t12,TPC2,4.606604971020218
BUSLOANS,t12,PC2,1.6732649348840507
BUSLOANS,t12,LAPC,1.3090269053749781
BUSLOANS,t24,PC,1.2963474864927804
BUSLOANS,t24,TPC,1.3401217314490872
BUSLOANS,t24,TSPC,1.3317976234567825
BUSLOANS,t24,TPC2,1.708678053014587
BUSLOANS,t24,PC2,2.5148691846740236
BUSLOANS,t24,LAPC,1.2692482807231615
REALLN,t1,PC,1.1048471319639372
REALLN,t1,TPC,0.7996882525214912
REALLN,t1,TSPC,0.7775610679283194
REALLN,t1,TPC2,2.0367432104669474
REALLN,t1,PC2,2.220094512345064
REALLN,t1,LAPC,0.666503096449979
REALLN,t6,PC,0.7284826870798388
REALLN,t6,TPC,0.6870288358719558
REALLN,t6,TSPC,1.1604919410649475
REALLN,t6,TPC2,0.985425380330157
REALLN,t6,PC2,3.083807901032074
REALLN,t6,LAPC,0.659814270182746
REALLN,t12,PC,0.9511367289943717
REALLN,t12,TPC,0.8198209410012274
REALLN,t12,TSPC,0.7882308825645781
REALLN,t12,TPC2,1.258880913215253
REALLN,t12,PC2,0.868699641802795
REALLN,t12,LAPC,0.6391193475404224
REALLN,t24,PC,0.8118649446612609
REALLN,t24,TPC,0.6296537943957659
REALLN,t24,TSPC,0.9956946689086177
REALLN,t24,TPC2,1.1807549962308899
REALLN,t24,PC2,2.7466028910986644
REALLN,t24,LAPC,0.6475701790782638
NONREVSL,t1,PC,0.8469823051583906
NONREVSL,t1,TPC,0.9184826800009908
NONREVSL,t1,TSPC,1.0400417963438433
NONREVSL,t1,TPC2,1.9854777695656052
NONREVSL,t1,PC2,2.429677178525501
NONREVSL,t1,LAPC,0.7378806984771564
NONREVSL,t6,PC,0.7596105187737358
NONREVSL,t6,TPC,0.7716110551254627
NONREVSL,t6,TSPC,0.7723025897028395
NONREVSL,t6,TPC2,0.8078120389784323
NONREVSL,t6,PC2,2.6195567680216856
NONREVSL,t6,LAPC,0.688518887825817
NONREVSL,t12,PC,0.943406912052519
NONREVSL,t12,TPC,0.7279217939326109
NONREVSL,t12,TSPC,0.96973738564662
NONREVSL,t12,TPC2,2.43462998274129
NONREVSL,t12,PC2,3.604862870512395
NONREVSL,t12,LAPC,0.7034135352890032
NONREVSL,t24,PC,0.7894100777932169
NONREVSL,t24,TPC,0.7055655633075347
NONREVSL,t24,TSPC,0.7860865492492709
NONREVSL,t24,TPC2,1.0878888142107088
NONREVSL,t24,PC2,1.857642233578502
NONREVSL,t24,LAPC,0.6973783070525426
CONSPI,t1,PC,0.0031867424964078664
CONSPI,t1,TPC,0.0029743735886865142
CONSPI,t1,TSPC,0.002896294482099864
CONSPI,t1,TPC2,0.0033720222317281203
CONSPI,t1,PC2,0.004287017475702557
CONSPI,t1,LAPC,0.003019635147438097
CONSPI,t6,PC,0.0031918840987974722
CONSPI,t6,TPC,0.0030106851377166505
CONSPI,t6,TSPC,0.003334089947777319
CONSPI,t6,TPC2,0.004569215371669578
CONSPI,t6,PC2,0.0033019516850492894
CONSPI,t6,LAPC,0.0029526723428162484
CONSPI,t12,PC,0.0037842903754532293
CONSPI,t12,TPC,0.0036324471708462877
CONSPI,t12,TSPC,0.003559888966553701
CONSPI,t12,TPC2,0.0042100751515677815
CONSPI,t12,PC2,0.004970293991106538
CONSPI,t12,LAPC,0.0028327155379722765
CONSPI,t24,PC,0.00347787355340869
CONSPI,t24,TPC,0.0035565974834317116
CONSPI,t24,TSPC,0.0034905086538968293
CONSPI,t24,TPC2,0.004007004447606777
CONSPI,t24,PC2,0.0037285273899550723
CONSPI,t24,LAPC,0.0030246979094439566
S&P 500,t1,PC,4.323871301720877
S&P 500,t1,TPC,4.80875527782141
S&P 500,t1,TSPC,8.319542975306302
S&P 500,t1,TPC2,8.933070214176974
S&P 500,t1,PC2,10.80591884609239
S&P 500,t1,LAPC,3.745290912829331
S&P 500,t6,PC,4.950146591844069
S&P 500,t6,TPC,3.9718406137745688
S&P 500,t6,TSPC,5.969995042956188
S&P 500,t6,TPC2,4.742803300732322
S&P 500,t6,PC2,11.976630023585903
S&P 500,t6,LAPC,4.301612191437671
S&P 500,t12,PC,4.421703028061156
S&P 500,t12,TPC,4.108732813418137
S&P 500,t12,TSPC,5.686737930503441
S&P 500,t12,TPC2,5.639712081622136
S&P 500,t12,PC2,8.583428965570906
S&P 500,t12,LAPC,3.950966020415769
S&P 500,t24,PC,7.401090942894389
S&P 500,t24,TPC,4.567711558703498
S&P 500,t24,TSPC,6.219669371932595
S&P 500,t24,TPC2,11.691211271634991
S&P 500,t24,PC2,8.641651313289117
S&P 500,t24,LAPC,4.342638265972396
S&P: indust,t1,PC,4.127056940359649
S&P: indust,t1,TPC,3.9932859052738476
S&P: indust,t1,TSPC,7.752392032793688
S&P: indust,t1,TPC2,4.849536647359865
S&P: indust,t1,PC2,10.099137144929943
S&P: indust,t1,LAPC,4.101175257158009
S&P: indust,t6,PC,4.3751320716285935
S&P: indust,t6,TPC,4.189337651782308
S&P: indust,t6,TSPC,5.555251481307949
S&P: indust,t6,TPC2,5.652916511958178
S&P: indust,t6,PC2,9.483218726117142
S&P: indust,t6,LAPC,4.065725850729049
S&P: indust,t12,PC,4.134388208265876
S&P: indust,t12,TPC,3.957594036667403
S&P: indust,t12,TSPC,5.336549923336636
S&P: indust,t12,TPC2,6.693949290195824
S&P: indust,t12,PC2,6.985864328262222
S&P: indust,t12,LAPC,3.7298186783920073
S&P: indust,t24,PC,6.000122975167885
S&P: indust,t24,TPC,4.215470950355079
S&P: indust,t24,TSPC,5.445230054150518
S&P: indust,t24,TPC2,14.658386299580782
S&P: indust,t24,PC2,8.951495222415993
S&P: indust,t24,LAPC,4.452577786375041
S&P div yield,t1,PC,0.13135477332535747
S&P div yield,t1,TPC,0.11339327584344931
S&P div yield,t1,TSPC,0.16293189235414218
S&P div yield,t1,TPC2,0.3623615856436159
S&P div yield,t1,PC2,0.3793162178186322
S&P div yield,t1,LAPC,0.10054103461939609
S&P div yield,t6,PC,0.08875128880919365
S&P div yield,t6,TPC,0.0925303116335852
S&P div yield,t6,TSPC,0.10372442184574875
S&P div yield,t6,TPC2,0.10582576924611814
S&P div yield,t6,PC2,0.3188209596885685
S&P div yield,t6,LAPC,0.08526155577335952
S&P div yield,t12,PC,0.09318638449547378
S&P div yield,t12,TPC,0.09794746864210842
S&P div yield,t12,TSPC,0.12892650218784363
S&P div yield,t12,TPC2,0.13038547082287116
S&P div yield,t12,PC2,0.2257289566533147
S&P div yield,t12,LAPC,0.08481402603160008
S&P div yield,t24,PC,0.11244965801073567
S&P div yield,t24,TPC,0.09265710168074998
S&P div yield,t24,TSPC,0.14925968310820595
S&P div yield,t24,TPC2,0.13733541880601308
S&P div yield,t24,PC2,0.21097394075868126
S&P div yield,t24,LAPC,0.09868543092181037
S&P PE ratio,t1,PC,6.851754329278663
